step,type,loss,cumulative_time_ms,step_avg_ms
4102,train,,2886793,703.75
4103,train,,2887546,703.76
4104,train,,2888186,703.75
4105,train,,2888958,703.77
4106,train,,2889668,703.77
4107,train,,2890503,703.80
4108,train,,2891152,703.79
4109,train,,2891838,703.78
4110,train,,2892624,703.80
4111,train,,2893255,703.78
4112,train,,2894003,703.79
4113,train,,2894729,703.80
4114,train,,2895538,703.83
4115,train,,2896342,703.85
4116,train,,2897053,703.85
4117,train,,2897689,703.83
4118,train,,2898391,703.83
4119,train,,2899178,703.85
4120,train,,2899957,703.87
4121,train,,2900648,703.87
4122,train,,2901378,703.88
4123,train,,2902012,703.86
4124,train,,2902674,703.85
4125,train,,2903345,703.84
4126,train,,2904039,703.84
4127,train,,2904764,703.84
4128,train,,2905466,703.84
4129,train,,2906167,703.84
4130,train,,2906903,703.85
4131,train,,2907553,703.84
4132,train,,2908253,703.84
4133,train,,2909042,703.86
4134,train,,2909727,703.85
4135,train,,2910480,703.86
4136,train,,2911125,703.85
4137,train,,2911824,703.85
4138,train,,2912525,703.85
4139,train,,2913151,703.83
4140,train,,2913917,703.84
4141,train,,2914648,703.85
4142,train,,2915398,703.86
4143,train,,2916059,703.85
4144,train,,2916845,703.87
4145,train,,2917483,703.86
4146,train,,2918167,703.85
4147,train,,2918835,703.84
4148,train,,2919678,703.88
4149,train,,2920421,703.89
4150,train,,2921086,703.88
4151,train,,2921876,703.90
4152,train,,2922636,703.91
4153,train,,2923349,703.91
4154,train,,2924019,703.90
4155,train,,2924689,703.90
4156,train,,2925592,703.94
4157,train,,2926348,703.96
4158,train,,2927039,703.95
4159,train,,2927701,703.94
4160,train,,2928409,703.94
4161,train,,2929068,703.93
4162,train,,2929777,703.93
4163,train,,2930414,703.92
4164,train,,2931039,703.90
4165,train,,2931769,703.91
4166,train,,2932442,703.90
4167,train,,2933100,703.89
4168,train,,2933738,703.87
4169,train,,2934437,703.87
4170,train,,2935103,703.86
4171,train,,2935772,703.85
4172,train,,2936431,703.84
4173,train,,2937174,703.85
4174,train,,2937811,703.84
4175,train,,2938607,703.86
4176,train,,2939239,703.84
4177,train,,2939851,703.82
4178,train,,2940476,703.80
4179,train,,2941132,703.79
4180,train,,2941999,703.83
4181,train,,2942968,703.89
4182,train,,2943778,703.92
4183,train,,2944490,703.92
4184,train,,2945261,703.93
4185,train,,2946001,703.94
4186,train,,2946682,703.94
4187,train,,2947468,703.96
4188,train,,2948112,703.94
4189,train,,2948814,703.94
4190,train,,2949514,703.94
4191,train,,2950222,703.94
4192,train,,2950977,703.95
4193,train,,2951613,703.94
4194,train,,2952328,703.94
4195,train,,2952988,703.93
4196,train,,2953721,703.94
4197,train,,2954379,703.93
4198,train,,2955012,703.91
4199,train,,2955676,703.90
4200,train,,2956397,703.90
4200,val,3.5181,2956397,703.90
4201,train,,2957033,703.89
4202,train,,2957647,703.87
4203,train,,2958352,703.87
4204,train,,2959000,703.85
4205,train,,2959760,703.87
4206,train,,2960389,703.85
4207,train,,2961188,703.87
4208,train,,2961901,703.87
4209,train,,2962555,703.86
4210,train,,2963303,703.87
4211,train,,2964060,703.89
4212,train,,2964721,703.87
4213,train,,2965352,703.86
4214,train,,2966028,703.85
4215,train,,2966807,703.87
4216,train,,2967574,703.88
4217,train,,2968212,703.87
4218,train,,2968891,703.86
4219,train,,2969622,703.87
4220,train,,2970257,703.85
4221,train,,2970879,703.83
4222,train,,2971513,703.82
4223,train,,2972179,703.81
4224,train,,2972864,703.80
4225,train,,2973488,703.78
4226,train,,2974121,703.77
4227,train,,2974890,703.78
4228,train,,2975559,703.77
4229,train,,2976337,703.79
4230,train,,2977166,703.82
4231,train,,2977798,703.80
4232,train,,2978469,703.80
4233,train,,2979102,703.78
4234,train,,2979712,703.76
4235,train,,2980370,703.75
4236,train,,2981076,703.75
4237,train,,2981721,703.73
4238,train,,2982343,703.71
4239,train,,2982977,703.70
4240,train,,2983636,703.69
4241,train,,2984260,703.67
4242,train,,2984905,703.66
4243,train,,2985619,703.66
4244,train,,2986231,703.64
4245,train,,2987020,703.66
4246,train,,2987667,703.64
4247,train,,2988362,703.64
4248,train,,2989041,703.63
4249,train,,2989762,703.64
4250,train,,2990432,703.63
4251,train,,2991151,703.63
4252,train,,2991805,703.62
4253,train,,2992421,703.60
4254,train,,2993107,703.60
4255,train,,2993867,703.61
4256,train,,2994515,703.60
4257,train,,2995250,703.61
4258,train,,2996096,703.64
4259,train,,2996732,703.62
4260,train,,2997434,703.62
4261,train,,2998085,703.61
4262,train,,2998737,703.60
4263,train,,2999502,703.61
4264,train,,3000182,703.61
4265,train,,3000882,703.61
4266,train,,3001654,703.62
4267,train,,3002316,703.61
4268,train,,3002946,703.60
4269,train,,3003592,703.58
4270,train,,3004278,703.58
4271,train,,3004886,703.56
4272,train,,3005616,703.56
4273,train,,3006368,703.57
4274,train,,3006997,703.56
4275,train,,3007663,703.55
4276,train,,3008503,703.58
4277,train,,3009183,703.57
4278,train,,3009821,703.56
4279,train,,3010523,703.56
4280,train,,3011243,703.56
4281,train,,3011937,703.56
4282,train,,3012561,703.54
4283,train,,3013195,703.52
4284,train,,3013883,703.52
4285,train,,3014510,703.50
4286,train,,3015173,703.49
4287,train,,3015829,703.48
4288,train,,3016460,703.47
4289,train,,3017148,703.46
4290,train,,3017850,703.46
4291,train,,3018509,703.45
4292,train,,3019258,703.46
4293,train,,3019900,703.45
4294,train,,3020651,703.46
4295,train,,3021289,703.44
4296,train,,3022039,703.45
4297,train,,3022712,703.45
4298,train,,3023626,703.50
4299,train,,3024440,703.52
4300,train,,3025102,703.51
4300,val,3.5109,3025103,703.51
4301,train,,3025772,703.50
4302,train,,3026491,703.51
4303,train,,3027191,703.51
4304,train,,3027957,703.52
4305,train,,3028620,703.51
4306,train,,3029443,703.54
4307,train,,3030194,703.55
4308,train,,3030900,703.55
4309,train,,3031585,703.55
4310,train,,3032468,703.59
4311,train,,3033299,703.62
4312,train,,3034078,703.64
4313,train,,3034810,703.64
4314,train,,3035443,703.63
4315,train,,3036197,703.64
4316,train,,3036903,703.64
4317,train,,3037605,703.64
4318,train,,3038285,703.63
4319,train,,3038957,703.63
4320,train,,3039635,703.62
4321,train,,3040369,703.63
4322,train,,3041022,703.61
4323,train,,3041775,703.63
4324,train,,3042461,703.62
4325,train,,3043111,703.61
4326,train,,3043803,703.61
4327,train,,3044563,703.62
4328,train,,3045287,703.62
4329,train,,3045950,703.62
4330,train,,3046612,703.61
4331,train,,3047258,703.59
4332,train,,3047897,703.58
4333,train,,3048519,703.56
4334,train,,3049261,703.57
4335,train,,3050000,703.58
4336,train,,3050700,703.57
4337,train,,3051338,703.56
4338,train,,3052067,703.57
4339,train,,3052893,703.59
4340,train,,3053624,703.60
4341,train,,3054290,703.59
4342,train,,3055008,703.59
4343,train,,3055760,703.61
4344,train,,3056459,703.60
4345,train,,3057159,703.60
4346,train,,3057912,703.62
4347,train,,3058685,703.63
4348,train,,3059331,703.62
4349,train,,3059961,703.60
4350,train,,3060715,703.61
4351,train,,3061512,703.63
4352,train,,3062176,703.63
4353,train,,3062998,703.65
4354,train,,3063690,703.65
4355,train,,3064425,703.66
4356,train,,3065375,703.71
4357,train,,3066047,703.71
4358,train,,3066677,703.69
4359,train,,3067303,703.67
4360,train,,3067986,703.67
4361,train,,3068655,703.66
4362,train,,3069319,703.65
4363,train,,3070066,703.66
4364,train,,3070816,703.67
4365,train,,3071441,703.65
4366,train,,3072051,703.63
4367,train,,3072863,703.66
4368,train,,3073549,703.65
4369,train,,3074266,703.65
4370,train,,3074944,703.65
4371,train,,3075724,703.67
4372,train,,3076539,703.69
4373,train,,3077235,703.69
4374,train,,3077868,703.67
4375,train,,3078532,703.66
4376,train,,3079171,703.65
4377,train,,3079879,703.65
4378,train,,3080532,703.64
4379,train,,3081195,703.63
4380,train,,3081869,703.62
4381,train,,3082586,703.63
4382,train,,3083262,703.62
4383,train,,3083920,703.61
4384,train,,3084674,703.62
4385,train,,3085339,703.61
4386,train,,3086007,703.60
4387,train,,3086689,703.60
4388,train,,3087369,703.59
4389,train,,3088000,703.58
4390,train,,3088696,703.58
4391,train,,3089348,703.56
4392,train,,3089999,703.55
4393,train,,3090733,703.56
4394,train,,3091421,703.56
4395,train,,3092052,703.54
4396,train,,3092677,703.52
4397,train,,3093327,703.51
4398,train,,3094177,703.54
4399,train,,3094914,703.55
4400,train,,3095545,703.53
4400,val,3.4991,3095545,703.53
